,Locality,Region,Type,latitude,longitude,price
130,Sector 8 Charkop ,Mumbai,1 BHK 580 Sq-ft Flat/Apartment for Rent in Silver Sea View Charkop Sector 8,19.2183032466624,72.8201655804997,"20,000"
131,Mahatama Gandhi Road,Mumbai,2 BHK Flat 1000 sqft,19.201858520507812,72.83409881591797,"35,000"
132,Kandivali West,Mumbai,Studio Apartment 340 sqft,19.201337814331055,72.82575225830078,"10,500"
133,Kandivali West,Mumbai,3 BHK 1640 Sq-ft Flat/Apartment for Rent in Kesar Ashish Kandivali West,19.21757792,72.83877933,"60,000"
134,Irani Wadi,Mumbai,1 BHK Flat 530 sqft,19.2014,72.83827,"18,500"
135,Kandivali West,Mumbai,2 BHK 850 Sq-ft Flat/Apartment for Rent in Rock Enclave Kandivali West,19.2112910443918,72.8311712628147,"32,000"
136,Ekta Nagar Charkop,Mumbai,1 BHK Flat 520 sqft,0.0,0.0,"15,000"
137,Kandivali West,Mumbai,2 BHK 850 Sq-ft Flat/Apartment for Rent in Sethia Kalpavruksh Heights Kandivali West,19.201858333333334,72.83409666666667,"32,500"
138,Kandivali West,Mumbai,2 BHK 1050 Sq-ft Flat/Apartment for Rent in Jaydev Tower CHARKOP SECTOR 9,19.2194708391657,72.823137496151,"25,000"
139,Ekta Nagar Charkop,Mumbai,Studio Apartment 340 sqft,19.202665328979492,72.82494354248047,"11,000"
140,Kandivali West,Mumbai,2 BHK 999 Sq-ft Flat/Apartment for Rent in RNA Regency Park Kandivali West,19.207669,72.833345,"30,000"
141,Sector 1 Charkop ,Mumbai,2 BHK Flat 900 sqft,19.21187973022461,72.82466888427734,"27,000"
142,Charkop,Mumbai,1 BHK 610 Sq-ft Flat/Apartment for Rent in Sunrise Charkop Charkop,19.213053,72.818891,"20,000"
143,Kandivali West,Mumbai,1 BHK Flat 340 sqft,19.20163345336914,72.8258285522461,"12,000"
144,Sector 8 Charkop ,Mumbai,2 BHK 950 Sq-ft Flat/Apartment for Rent in Amisha Apartment Charkop Sector 8,19.2150131579368,72.8139653609034,"28,000"
145,Kandivali West,Mumbai,Studio Apartment 350 sqft,19.201831817626953,72.82614135742188,"10,500"
146,Mahavir Nagar,Mumbai,3 BHK 1385 Sq-ft Flat/Apartment for Rent in Hiranandani Heritage Mahavir Nagar,19.21327815,72.84995547,"59,000"
