,property_id,city,place_name,latitude,longitude,keyword,geohash
25001,75471,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25002,49790,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25003,49304,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25004,59180,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25005,53571,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25006,74941,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25007,75041,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25008,75458,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25009,50869,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25010,80427,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25011,62924,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25012,82938,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25013,58380,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25014,52898,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25015,46090,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25016,83979,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25017,79692,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25018,61768,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25019,44065,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25020,78497,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25021,76374,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25022,46075,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25023,51230,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25024,61535,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25025,42701,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25026,75302,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25027,80970,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25028,75498,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25029,79822,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25030,47543,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25031,85811,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25032,45269,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25033,45265,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25034,78562,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25035,74139,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25036,60124,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25037,57432,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25038,45194,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25039,62280,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25040,79758,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25041,62125,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25042,52385,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25043,74726,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25044,77241,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25045,76304,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25046,60687,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25047,46078,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25048,47548,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25049,48694,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25050,82671,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25051,84368,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25052,53985,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25053,53986,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25054,38951,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25055,40621,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25056,76629,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25057,86188,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25058,76373,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25059,79514,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25060,79513,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25061,44989,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25062,60385,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25063,57309,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25064,60690,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25065,40302,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25066,47588,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25067,83724,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25068,50368,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25069,52262,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25070,54405,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25071,40553,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25072,52217,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25073,53370,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25074,82588,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25075,74071,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25076,80331,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25077,84261,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25078,60685,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25079,80989,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25080,46524,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25081,45069,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25082,83928,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25083,74240,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25084,45118,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25085,45722,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25086,60631,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25087,74446,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25088,85739,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25089,54095,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25090,39314,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25091,79428,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25092,79010,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25093,52386,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25094,39258,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25095,85313,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25096,40418,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25097,43992,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25098,73840,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25099,47216,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25100,81068,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25101,48953,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25102,39629,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25103,39624,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25104,86407,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25105,45135,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25106,86696,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25107,53200,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25108,75736,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25109,80238,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25110,39650,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25111,79745,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25112,75395,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25113,52702,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25114,73697,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25115,40581,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25116,40544,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25117,40543,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25118,40542,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25119,57388,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25120,62604,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25121,60006,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25122,73477,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25123,75021,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25124,52899,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25125,60805,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25126,75616,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25127,40156,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25128,57043,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25129,44244,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25130,46077,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25131,47589,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25132,45739,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25133,45193,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25134,45746,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25135,44205,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25136,54262,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25137,77977,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25138,83044,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25139,84169,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25140,40934,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25141,79510,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25142,85402,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25143,42100,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25144,40358,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25145,40256,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25146,40316,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25147,41764,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25148,49011,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25149,53853,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25150,53999,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25151,81748,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25152,60469,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25153,41590,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25154,79169,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25155,78738,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25156,73722,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25157,61283,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25158,86666,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25159,75615,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25160,83295,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25161,47951,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25162,73538,Bangalore,KIADB Aerospace SEZ,13.174168900000002,77.73131629999999,tech park,tdr6by
25163,83728,Bangalore,Software SEZ IT Company,13.175963000000001,77.7320588,tech park,tdr6by
25164,83728,Bangalore,Cim Tools Pvt Ltd Sez,13.1765828,77.73507120000001,tech park,tdr6by
25165,62355,Bangalore,Cim Tools Pvt Ltd Sez,13.1765828,77.73507120000001,tech park,tdr6by
25166,49120,Bangalore,Cim Tools Pvt Ltd Sez,13.1765828,77.73507120000001,tech park,tdr6by
25167,75114,Bangalore,Cim Tools Pvt Ltd Sez,13.1765828,77.73507120000001,tech park,tdr6by
25168,46107,Bangalore,Cim Tools Pvt Ltd Sez,13.1765828,77.73507120000001,tech park,tdr6by
25169,45912,Bangalore,Cim Tools Pvt Ltd Sez,13.1765828,77.73507120000001,tech park,tdr6by
25170,46223,Bangalore,Cim Tools Pvt Ltd Sez,13.1765828,77.73507120000001,tech park,tdr6by
25171,51740,Bangalore,Cim Tools Pvt Ltd Sez,13.1765828,77.73507120000001,tech park,tdr6by
25172,84400,Bangalore,Cim Tools Pvt Ltd Sez,13.1765828,77.73507120000001,tech park,tdr6by
25173,81690,Bangalore,Cim Tools Pvt Ltd Sez,13.1765828,77.73507120000001,tech park,tdr6by
25174,53376,Bangalore,Cim Tools Pvt Ltd Sez,13.1765828,77.73507120000001,tech park,tdr6by
25175,78644,Bangalore,Cim Tools Pvt Ltd Sez,13.1765828,77.73507120000001,tech park,tdr6by
25176,74076,Bangalore,Cim Tools Pvt Ltd Sez,13.1765828,77.73507120000001,tech park,tdr6by
25177,74059,Bangalore,Cim Tools Pvt Ltd Sez,13.1765828,77.73507120000001,tech park,tdr6by
25178,74075,Bangalore,Cim Tools Pvt Ltd Sez,13.1765828,77.73507120000001,tech park,tdr6by
25179,49790,Bangalore,Cim Tools Pvt Ltd Sez,13.1765828,77.73507120000001,tech park,tdr6by
25180,83728,Bangalore,SLK SEZ,13.2066616,77.6570712,tech park,tdr5ph
25181,62355,Bangalore,SLK SEZ,13.2066616,77.6570712,tech park,tdr5ph
25182,49120,Bangalore,SLK SEZ,13.2066616,77.6570712,tech park,tdr5ph
25183,75114,Bangalore,SLK SEZ,13.2066616,77.6570712,tech park,tdr5ph
25184,46107,Bangalore,SLK SEZ,13.2066616,77.6570712,tech park,tdr5ph
25185,45912,Bangalore,SLK SEZ,13.2066616,77.6570712,tech park,tdr5ph
25186,46223,Bangalore,SLK SEZ,13.2066616,77.6570712,tech park,tdr5ph
25187,51740,Bangalore,SLK SEZ,13.2066616,77.6570712,tech park,tdr5ph
25188,84400,Bangalore,SLK SEZ,13.2066616,77.6570712,tech park,tdr5ph
25189,81690,Bangalore,SLK SEZ,13.2066616,77.6570712,tech park,tdr5ph
25190,53376,Bangalore,SLK SEZ,13.2066616,77.6570712,tech park,tdr5ph
25191,74076,Bangalore,SLK SEZ,13.2066616,77.6570712,tech park,tdr5ph
25192,74059,Bangalore,SLK SEZ,13.2066616,77.6570712,tech park,tdr5ph
25193,74075,Bangalore,SLK SEZ,13.2066616,77.6570712,tech park,tdr5ph
25194,55957,Bangalore,SLK SEZ,13.2066616,77.6570712,tech park,tdr5ph
25195,79383,Bangalore,SLK SEZ,13.2066616,77.6570712,tech park,tdr5ph
25196,49790,Bangalore,SLK SEZ,13.2066616,77.6570712,tech park,tdr5ph
25197,58380,Bangalore,SLK SEZ,13.2066616,77.6570712,tech park,tdr5ph
25198,79692,Bangalore,SLK SEZ,13.2066616,77.6570712,tech park,tdr5ph
25199,74726,Bangalore,SLK SEZ,13.2066616,77.6570712,tech park,tdr5ph
25200,49011,Bangalore,ZED Tech Park,12.837451199999999,77.6625544,tech park,tdr1p2
25201,53853,Bangalore,ZED Tech Park,12.837451199999999,77.6625544,tech park,tdr1p2
25202,53999,Bangalore,ZED Tech Park,12.837451199999999,77.6625544,tech park,tdr1p2
25203,81748,Bangalore,ZED Tech Park,12.837451199999999,77.6625544,tech park,tdr1p2
25204,79169,Bangalore,ZED Tech Park,12.837451199999999,77.6625544,tech park,tdr1p2
25205,78738,Bangalore,ZED Tech Park,12.837451199999999,77.6625544,tech park,tdr1p2
25206,61283,Bangalore,ZED Tech Park,12.837451199999999,77.6625544,tech park,tdr1p2
25207,86666,Bangalore,ZED Tech Park,12.837451199999999,77.6625544,tech park,tdr1p2
25208,75615,Bangalore,ZED Tech Park,12.837451199999999,77.6625544,tech park,tdr1p2
25209,83295,Bangalore,ZED Tech Park,12.837451199999999,77.6625544,tech park,tdr1p2
25210,57043,Bangalore,Software Technology Park,12.8377857,77.6635015,tech park,tdr1p3
25211,44244,Bangalore,Software Technology Park,12.8377857,77.6635015,tech park,tdr1p3
25212,46077,Bangalore,Software Technology Park,12.8377857,77.6635015,tech park,tdr1p3
25213,47589,Bangalore,Software Technology Park,12.8377857,77.6635015,tech park,tdr1p3
25214,45739,Bangalore,Software Technology Park,12.8377857,77.6635015,tech park,tdr1p3
25215,45193,Bangalore,Software Technology Park,12.8377857,77.6635015,tech park,tdr1p3
25216,45746,Bangalore,Software Technology Park,12.8377857,77.6635015,tech park,tdr1p3
25217,44205,Bangalore,Software Technology Park,12.8377857,77.6635015,tech park,tdr1p3
25218,54262,Bangalore,Software Technology Park,12.8377857,77.6635015,tech park,tdr1p3
25219,77977,Bangalore,Software Technology Park,12.8377857,77.6635015,tech park,tdr1p3
25220,83044,Bangalore,Software Technology Park,12.8377857,77.6635015,tech park,tdr1p3
25221,40934,Bangalore,Software Technology Park,12.8377857,77.6635015,tech park,tdr1p3
25222,79510,Bangalore,Software Technology Park,12.8377857,77.6635015,tech park,tdr1p3
25223,42100,Bangalore,Software Technology Park,12.8377857,77.6635015,tech park,tdr1p3
25224,40358,Bangalore,Software Technology Park,12.8377857,77.6635015,tech park,tdr1p3
25225,40256,Bangalore,Software Technology Park,12.8377857,77.6635015,tech park,tdr1p3
25226,40316,Bangalore,Software Technology Park,12.8377857,77.6635015,tech park,tdr1p3
25227,41764,Bangalore,Software Technology Park,12.8377857,77.6635015,tech park,tdr1p3
25228,49011,Bangalore,Software Technology Park,12.8377857,77.6635015,tech park,tdr1p3
25229,53853,Bangalore,Software Technology Park,12.8377857,77.6635015,tech park,tdr1p3
25230,53999,Bangalore,Software Technology Park,12.8377857,77.6635015,tech park,tdr1p3
25231,81748,Bangalore,Software Technology Park,12.8377857,77.6635015,tech park,tdr1p3
25232,60469,Bangalore,Software Technology Park,12.8377857,77.6635015,tech park,tdr1p3
25233,41590,Bangalore,Software Technology Park,12.8377857,77.6635015,tech park,tdr1p3
25234,79169,Bangalore,Software Technology Park,12.8377857,77.6635015,tech park,tdr1p3
25235,78738,Bangalore,Software Technology Park,12.8377857,77.6635015,tech park,tdr1p3
25236,73722,Bangalore,Software Technology Park,12.8377857,77.6635015,tech park,tdr1p3
25237,61283,Bangalore,Software Technology Park,12.8377857,77.6635015,tech park,tdr1p3
25238,86666,Bangalore,Software Technology Park,12.8377857,77.6635015,tech park,tdr1p3
25239,75615,Bangalore,Software Technology Park,12.8377857,77.6635015,tech park,tdr1p3
25240,83295,Bangalore,Software Technology Park,12.8377857,77.6635015,tech park,tdr1p3
25241,48953,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25242,86407,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25243,75736,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25244,57043,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25245,44244,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25246,46077,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25247,47589,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25248,45739,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25249,45193,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25250,45746,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25251,44205,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25252,54262,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25253,77977,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25254,83044,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25255,84169,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25256,40934,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25257,79510,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25258,85402,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25259,42100,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25260,40358,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25261,40256,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25262,40316,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25263,41764,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25264,49011,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25265,53853,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25266,53999,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25267,81748,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25268,60469,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25269,41590,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25270,79169,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25271,78738,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25272,73722,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25273,61283,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25274,86666,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25275,75615,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25276,83295,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25277,47951,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25278,73538,Bangalore,HPE Prathik Tech Park,12.8400784,77.6644027,tech park,tdr1p3
25279,44244,Bangalore,Suhas Tech Park,12.8401941,77.6644173,tech park,tdr1p3
25280,42100,Bangalore,Suhas Tech Park,12.8401941,77.6644173,tech park,tdr1p3
25281,41764,Bangalore,Suhas Tech Park,12.8401941,77.6644173,tech park,tdr1p3
