,Locality,Region,Type,latitude,longitude,price
477,Anand Nagar,Thane,1 BHK 650 Sq-ft Flat/Apartment for Rent in Mahavir Kalpavruksha Anand Nagar,19.2690156496098,72.9625896690085,"15,000"
478,Ghodbunder Road,Thane,1 BHK 555 Sq-ft Flat/Apartment for Rent in Rutu Enclave Ghodbunder Road,19.262409,72.9676502,"13,000"
479,Kasarvadavali,Thane,1 BHK 650 Sq-ft Flat/Apartment for Rent in Raunak Heights Kasarvadavali,19.264665,72.959789,"14,900"
480,Waghbil,Thane,2 BHK 995 Sq-ft Flat/Apartment for Rent in Vijay Galaxy Waghbil,19.254539,72.973465,"23,000"
481,Waghbil,Thane,2 BHK 900 Sq-ft Flat/Apartment for Rent in Vasant Leela Apartment Waghbil,19.256725,72.9774516666667,"21,000"
482,Patlipada,Thane,2 BHK Flat 800 sqft,19.2407538,72.9726305,"30,000"
483,Ghodbunder Road,Thane,2 BHK 1250 Sq-ft Flat/Apartment for Rent in Dosti Imperia Ghodbunder Road,19.205414,72.959681,"34,000"
484,Kasarvadavali,Thane,2 BHK Flat 902 sqft,19.259479522705078,72.9570083618164,"13,000"
485,Anand Nagar,Thane,1 BHK 650 Sq-ft Flat/Apartment for Rent in Vijay Garden Anand Nagar,19.25998,72.969349,"13,200"
486,Ghodbunder Road,Thane,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Vijay Galaxy Ghodbunder Road,19.254539,72.973465,"27,000"
487,Hiranandani Estate,Thane,1 BHK 620 Sq-ft Flat/Apartment for Rent in Jvm Garden Court Hiranandani Estate,19.2575583,72.9829639,"14,000"
488,Kavesar,Thane,2 BHK 1050 Sq-ft Flat/Apartment for Rent in Vijay Residency Kavesar,19.260081,72.973365,"25,000"
489,Kasarvadavali,Thane,1 BHK 624 Sq-ft Flat/Apartment for Rent in Rosa Classique Kasarvadavali,19.272506,72.967182,"12,999"
490,Ghodbunder Road,Thane,3 BHK 1835 Sq-ft Flat/Apartment for Rent in Dosti Imperia Ghodbunder Road,19.205414,72.959681,"45,000"
491,Manpada,Thane,3 BHK 1200 Sq-ft Flat/Apartment for Rent in Shree Satya Shankar Residency Manpada,19.244709,72.971876,"36,000"
492,Bhayanderpada,Thane,1 BHK 650 Sq-ft Flat/Apartment for Rent in Lodha Splendora Bhayanderpada,19.283103022435,72.956399308722,"22,000"
493,Hiranandani Estate,Thane,1 BHK 630 Sq-ft Flat/Apartment for Rent in The Walk Hiranandani Estate,19.25675,72.983604,"21,000"
494,Ghodbunder Road,Thane,2 BHK 990 Sq-ft Flat/Apartment for Rent in RDC Pinewood Ghodbunder Road,19.2681829,72.9669839,"22,000"
495,Manpada,Thane,1 BHK 620 Sq-ft Flat/Apartment for Rent in Cosmos Lounge Manpada,19.2403074406356,72.969553,"18,000"
