,Locality,Region,Type,latitude,longitude,price
175,Thane West,Thane,2 BHK 1150 Sq-ft Flat/Apartment for Rent in Regency Towers Thane West,19.264646,72.972446,"26,000"
176,Kolshet Road,Thane,2 BHK 800 Sq-ft Flat/Apartment for Rent in Lodha Amara Kolshet Road,19.233686,72.988434,"22,000"
177,Manpada,Thane,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Soham Tower Manpada,19.2353894,72.9751718,"25,000"
178,Majiwada,Thane,2 BHK 1140 Sq-ft Flat/Apartment for Rent in Lodha Luxuria Majiwada,19.215186,72.987193,"30,000"
179,Manpada,Thane,2 BHK 1195 Sq-ft Flat/Apartment for Rent in Dosti Imperia Manpada,19.205414,72.959681,"35,000"
180,Vasant Vihar - Thane West,Thane,1 BHK 565 Sq-ft Flat/Apartment for Rent in Lok Upvan Apartment Phase II Vasant Vihar,19.221384,72.972331,"17,500"
181,Majiwada,Thane,3 BHK 1570 Sq-ft Flat/Apartment for Rent in Rustomjee Azziano Majiwada,19.206731,72.98791,"42,000"
182,Teen Hath Naka,Thane,2 BHK 1100 Sq-ft Flat/Apartment for Rent in Kanakia Eternity Teen Hath Naka,19.185884,72.963982,"38,000"
183,Dhokali,Thane,1 BHK Flat 650 sqft,19.229717254638672,72.98277282714844,"16,000"
184,Kolshet Road,Thane,2 BHK 780 Sq-ft Flat/Apartment for Rent in Sunrise by Kalpataru Kolshet Road,19.228471,72.987741,"21,500"
185,Kolshet Road,Thane,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Everest World Kolshet Road,19.2307408,72.9842745,"27,000"
186,Manpada,Thane,2 BHK 1250 Sq-ft Flat/Apartment for Rent in Niharika Spaces Manpada,19.225577,72.970877,"31,000"
187,Thane West,Thane,2 BHK 1054 Sq-ft Flat/Apartment for Rent in Laxmi Narayan Residency Thane West,19.2187686,72.9598984,"30,000"
188,Majiwada,Thane,2 BHK 1050 Sq-ft Flat/Apartment for Rent in Lodha Paradise Majiwada,19.2128973,72.9832952,"27,000"
189,Kolshet Road,Thane,2 BHK 808 Sq-ft Flat/Apartment for Rent in Immensa by Kalpataru Kolshet Road,19.230357,72.986078,"20,000"
190,Manpada,Thane,1 BHK 550 Sq-ft Flat/Apartment for Rent in Happy Valley Manpada,19.2376753,72.96987,"15,000"
191,Manpada,Thane,2 BHK 1050 Sq-ft Flat/Apartment for Rent in Soham Garden Manpada,19.2354675,72.973213,"25,000"
192,Thane West,Thane,2 BHK Flat 1100 sqft,19.210243225097656,72.97517395019531,"40,000"
193,Majiwada,Thane,3 BHK 1620 Sq-ft Flat/Apartment for Rent in Rustomjee Urbania Majiwada,19.208801,72.987206,"35,000"
194,Kolshet Road,Thane,3 BHK 1350 Sq-ft Flat/Apartment for Rent in Sunrise by Kalpataru Kolshet Road,19.228471,72.987741,"34,000"
195,Kolshet Road,Thane,2 BHK 1225 Sq-ft Flat/Apartment for Rent in Regency Heights Kolshet Road,19.2401846328791,72.9818862226826,"30,000"
