,Locality,Region,Type,latitude,longitude,price
131,Majiwada,Thane,3 BHK 2250 Sq-ft Flat/Apartment for Rent in Lodha Luxuria Priva Majiwada,19.214872,72.987236,"47,000"
132,Balkum Pada,Thane,1 BHK 550 Sq-ft Flat/Apartment for Rent in NG Regency Balkum village,19.2268951664666,72.9969086867181,"12,000"
133,Majiwada,Thane,2 BHK 900 Sq-ft Flat/Apartment for Rent in Lodha Paradise Balkum Pada - Majiwada,19.2128973,72.9832952,"28,000"
134,Majiwada,Thane,3 BHK 1560 Sq-ft Flat/Apartment for Rent in Lodha Luxuria Priva Majiwada,19.214872,72.987236,"40,000"
135,Majiwada,Thane,1 BHK 650 Sq-ft Flat/Apartment for Rent in Vikas complex Majiwada,19.2073161,72.977245,"23,000"
136,Majiwada,Thane,2 BHK 1250 Sq-ft Flat/Apartment for Rent in Lodha Luxuria Majiwada,19.215186,72.987193,"32,000"
137,Majiwada,Thane,2 BHK 998 Sq-ft Flat/Apartment for Rent in Rustomjee Aurelia Majiwada,19.207397,72.988236,"25,000"
138,Majiwada,Thane,3 BHK 1450 Sq-ft Flat/Apartment for Rent in Lodha Paradise Near Boulevard Mall,19.2128973,72.9832952,"33,000"
139,Majiwada,Thane,3 BHK 1400 Sq-ft Flat/Apartment for Rent in Lodha Paradise Majiwada,19.2128973,72.9832952,"31,000"
140,Majiwada,Thane,3 BHK 1500 Sq-ft Flat/Apartment for Rent in Rustomjee Athena Majiwada,19.211868,72.986213,"30,000"
141,Majiwada,Thane,2 BHK 1100 Sq-ft Flat/Apartment for Rent in Lodha Luxuria Priva Majiwada,19.214872,72.987236,"30,000"
142,Majiwada,Thane,1 BHK 665 Sq-ft Flat/Apartment for Rent in Rustomjee Atelier Majiwada,19.20968,72.986654,"22,000"
143,Majiwada,Thane,2 BHK 1150 Sq-ft Flat/Apartment for Rent in Rustomjee Azziano Balkum Pada - Majiwada,19.206731,72.98791,"25,000"
144,Majiwada,Thane,2 BHK 1209 Sq-ft Flat/Apartment for Rent in Rustomjee Azziano Majiwada,19.206731,72.98791,"41,000"
