,Locality,Region,Type,latitude,longitude,price
110,4 Bunglows,Mumbai,1 BHK Flat 620 sqft,0.0,0.0,"40,000"
111,Andheri West,Mumbai,4 BHK Flat 1990 sqft,19.1297376,72.8291555,1.5 Lac
112,Andheri West,Mumbai,2 BHK 1050 Sq-ft Flat/Apartment for Rent in Oakland Park Yamuna Nagar,19.14854373,72.82665218,"65,000"
113,Andheri West,Mumbai,2 BHK Flat 680 sqft,19.129737854003906,72.82915496826172,"55,000"
114,Veera Desai Road,Mumbai,2 BHK 1100 Sq-ft Flat/Apartment for Rent in Chitralekha HERRITAGE Veera Desai Road,19.13605492,72.83612939,"57,000"
115,Andheri West,Mumbai,1 BHK Flat 400 sqft,19.129737854003906,72.82915496826172,"27,000"
116,Andheri West,Mumbai,1 BHK Flat 350 sqft,19.129737854003906,72.82915496826172,"21,000"
117,Andheri West,Mumbai,3 BHK 1680 Sq-ft Flat/Apartment for Rent in The Lumiere Mahda colony Versova,19.1367541,72.8214303,"75,000"
118,Andheri West,Mumbai,2 BHK 800 Sq-ft Flat/Apartment for Rent in Datta Parag Apartment Andheri West,19.1329614,72.8117167,"47,000"
119,Andheri West,Mumbai,3 BHK 1650 Sq-ft Flat/Apartment for Rent in Bianca Tower Andheri West,19.1297376,72.8291555,"95,000"
120,Andheri West,Mumbai,2 BHK 950 Sq-ft Flat/Apartment for Rent in Cosmopolis Tower Andheri West,19.1297376,72.8291555,"65,000"
121,Four Bungalows,Mumbai,3 BHK 1995 Sq-ft Flat/Apartment for Rent in HDIL Metropolis Four Bungalows,19.130537,72.828494,"78,000"
122,D.N. Nagar,Mumbai,2 BHK 2800 Sq-ft Flat/Apartment for Rent in Bharat Skyvistas D.N. Nagar,19.12590864,72.82892672,1.9 Lac
123,Seven Bungalows,Mumbai,2 BHK Flat 1000 sqft,19.135986328125,72.80973815917969,"80,000"
124,Andheri West,Mumbai,3 BHK 1700 Sq-ft Flat/Apartment for Rent in Poseidon Apartment Andheri West,19.1406956,72.8101818,1.0 Lac
125,D.N. Nagar,Mumbai,2 BHK 1030 Sq-ft Flat/Apartment for Rent in Kabra Paradise D.N. Nagar,19.126972,72.832134,"49,000"
126,Andheri West,Mumbai,4 BHK 3780 Sq-ft Flat/Apartment for Rent in Rustomjee Elements Andheri West,19.120471,72.82818,3.8 Lac
127,Andheri West,Mumbai,3 BHK 3300 Sq-ft Flat/Apartment for Rent in Windsor Grande Residences Andheri West,19.1508537582477,72.8328921902958,3.0 Lac
128,Andheri West,Mumbai,2 BHK 820 Sq-ft Flat/Apartment for Rent in Sai Krishna kunj jp Road seven Bungalow,19.1224809,72.8454287,"48,000"
129,D.N. Nagar,Mumbai,3 BHK Flat 1300 sqft,19.124189376831055,72.83020782470703,"67,000"
130,Shri Swami Samarth Nagar,Mumbai,2 BHK 1050 Sq-ft Flat/Apartment for Rent in Shubham CHS Shri Swami Samarth Nagar,19.1252534,72.8199899,"40,000"
131,Andheri West,Mumbai,3 BHK 1600 Sq-ft Flat/Apartment for Rent in HDIL Metropolis Andheri West,19.130537,72.828494,"80,000"
132,Lokhandwala Complex,Mumbai,4 BHK 2400 Sq-ft Flat/Apartment for Rent in Rushi Tower Lokhandwala Complex,19.1463971,72.823466,1.2 Lac
133,Andheri West,Mumbai,3 BHK 1550 Sq-ft Flat/Apartment for Rent in Samarth Aangan Andheri West,19.15038469,72.82855247,"95,000"
134,Andheri West,Mumbai,4 BHK 4300 Sq-ft Flat/Apartment for Rent in Windsor Grande Residences Andheri West,19.1508537582477,72.8328921902958,2.8 Lac
