,Locality,Region,Type,latitude,longitude,price
522,Chembur,Mumbai,3 BHK 1638 Sq-ft Flat/Apartment for Rent in Godrej Prime Chembur,19.0637822,72.892005,"58,000"
523,Chembur,Mumbai,2 BHK 1100 Sq-ft Flat/Apartment for Rent in Luv Kush Chembur,19.0495063,72.888042,"45,000"
524,Tilak Nagar - Harbour Line,Mumbai,3 BHK 1655 Sq-ft Flat/Apartment for Rent in Nisarga CHS Ltd Tilak Nagar - Harbour Line,19.068051,72.89605,"60,000"
525,Chembur,Mumbai,2 BHK 850 Sq-ft Flat/Apartment for Rent in Sindhi Society Chembur sindhi society,19.0505025,72.8862431,"43,500"
526,Chembur,Mumbai,2 BHK 1253 Sq-ft Flat/Apartment for Rent in Callista sindhi society,19.0525731497833,72.8905706743596,"50,000"
527,Chembur,Mumbai,1 BHK 700 Sq-ft Flat/Apartment for Rent in Twinkle Star CHS Chembur,19.0327996,72.8963568,"32,000"
528,Shell Colony,Mumbai,2 BHK 875 Sq-ft Flat/Apartment for Rent in Veena Serenity Shell Colony,19.062699,72.892612,"35,000"
529,Tilak Nagar - Harbour Line,Mumbai,2 BHK Flat 980 sqft,19.069623947143555,72.89818572998047,"39,000"
530,Chembur,Mumbai,1 BHK Flat 700 sqft,19.0327996,72.8963568,"35,000"
531,Chembur East,Mumbai,1 BHK 650 Sq-ft Flat/Apartment for Rent in Roswalt Heights Chembur East,19.0522341,72.9127463,"38,000"
532,Tilak Nagar - Harbour Line,Mumbai,1 BHK 574 Sq-ft Flat/Apartment for Rent in Ekta CHS Tilak Nagar - Harbour Line,19.068051,72.89605,"28,000"
533,Swastik Park,Mumbai,2 BHK Flat 1000 sqft,19.05624,72.88755,"45,000"
534,Eastern Express Highway,Mumbai,1 BHK 555 Sq-ft Flat/Apartment for Rent in Implosion CHS Eastern Express Highway,19.062289,72.9100105,"24,000"
535,Chembur,Mumbai,2 BHK 1250 Sq-ft Flat/Apartment for Rent in Omkar Raga Chembur,19.061591,72.8930146,"40,000"
536,Tilak Nagar - Harbour Line,Mumbai,3 BHK Flat 1950 sqft,19.068051,72.89605,"55,000"
537,Chembur,Mumbai,2 BHK 850 Sq-ft Flat/Apartment for Rent in Sindhi Society sindhi society,19.0504924,72.8906205,"45,000"
538,Tilak Nagar - Harbour Line,Mumbai,"2 BHK 1100 Sq-ft Flat/Apartment for Rent in Tilak Nagar - Harbour Line, Mumbai",19.068050384521484,72.89604949951172,"43,500"
539,Chembur,Mumbai,2 BHK 1100 Sq-ft Flat/Apartment for Rent in Chembur Heights Chembur,19.049828,72.8909204,"55,000"
540,Tilak Nagar - Harbour Line,Mumbai,2 BHK Flat 1100 sqft,19.067956924438477,72.89452362060547,"38,000"
541,Chembur Colony,Mumbai,2 BHK Flat 1100 sqft,19.040191650390625,72.89373779296875,"39,000"
542,Chembur,Mumbai,3 BHK Flat 1770 sqft,19.04952049255371,72.89014434814453,"55,000"
